VPTREE,EUCLIDEANDISTANCE,PCA,4490,81446
k,time,count
5,1733956,2222
5,2574101,3817
5,622846,960
5,677019,955
5,2055941,2866
5,681401,960
5,2164444,3180
5,917724,1281
5,1984959,2865
5,500462,641
5,932024,1270
5,937958,1274
5,941400,1273
5,613469,960
5,1166921,1595
5,476440,639
5,217341,323
5,1928605,2546
5,3785820,5090
5,1383487,1904
5,937691,1272
5,2306300,2544
5,4627594,6675
5,244253,323
5,4040497,5733
5,3333560,4453
5,3286052,4446
5,4712056,6999
5,985827,1274
5,1646791,2234
5,255819,322
5,225435,323
5,6540172,8576
5,2579344,3816
5,501304,638
5,247265,322
5,1743865,2230
5,6513349,8578
5,257869,323
5,1893875,2547
5,1726755,2223
5,2412835,3500
5,2078016,2863
5,493950,641
5,220246,322
5,490455,643
5,1825597,2547
5,3222360,4125
5,1915142,2544
5,2644035,3808
5,984402,1270
5,472356,644
5,251262,323
5,674785,956
5,678043,955
5,1002698,1278
5,442613,641
5,2053275,2860
5,2267604,3174
5,1172238,1589
5,1754802,2228
5,227250,322
5,1146923,1593
5,4684827,6677
5,1688331,2231
5,1107923,1592
5,514734,641
5,2543055,3499
5,994715,1271
5,695533,958
5,972690,1278
5,890698,1278
5,695154,954
5,433970,638
5,2650728,3813
5,2023134,2864
5,5252410,7631
5,1642331,2235
5,1107199,1590
5,701101,955
5,967862,1270
5,597508,954
5,4072823,5719
5,486490,643
5,1123478,1594
5,3305727,4451
5,1161295,1596
5,2165059,3182
5,255141,323
5,1813009,2546
5,1105601,1592
5,1082570,1599
5,254926,322
5,505813,641
5,490516,643
5,218131,322
5,2646808,3821
5,2572850,3823
5,1636029,2234
5,1151341,1595
5,493529,638
5,1141317,1599
5,635972,958
5,2209785,3181
5,1235884,1910
5,1163246,1590
5,1742371,2232
5,1913981,2545
5,2264052,3182
5,492516,641
5,637321,955
5,2067517,2866
5,1818107,2545
5,1177574,1594
5,2029939,2857
5,1139573,1591
5,4810593,7313
5,526572,638
5,1139355,1600
5,2011394,2867
5,1184183,1589
5,2067980,2861
5,1293613,1910
5,1318108,1914
5,508718,639
5,2049614,2864
5,3883950,5402
5,2226226,3184
5,1887829,2544
5,1192442,1590
5,254202,323
5,250386,323
5,1930584,2554
5,1291912,1919
5,1775745,2554
5,953305,1276
5,488769,638
5,438799,638
5,251551,322
5,247071,323
5,220017,323
5,227163,322
5,941290,1279
5,495748,641
5,436893,641
5,962004,1275
5,670671,956
5,470003,638
5,434777,641
5,1167384,1599
5,2049657,2864
5,1308179,1909
5,1661402,2233
5,247860,322
5,974043,1273
5,490582,641
5,494417,638
5,5309457,7947
5,1334193,1919
5,2164687,2857
5,497611,640
5,433653,640
5,1128929,1592
5,495149,638
5,466754,638
5,3232550,4127
5,1118398,1598
5,952136,1282
5,3236816,4126
5,5217467,7949
5,2051212,2868
5,602327,962
5,493270,642
5,505344,639
5,3139979,4127
5,1370316,1907
5,4287509,6041
5,3868589,5393
5,1360874,1905
5,5016811,7309
5,483255,642
5,1262395,1913
5,952592,1271
5,2407475,3503
5,2180066,3181
5,995388,1277
5,492302,642
5,446687,642
5,1108284,1593
5,982010,1275
5,975494,1275
5,1135812,1597
5,984536,1273
5,250721,322
5,457104,642
5,955289,1277
5,1691054,2229
5,1353078,1912
5,1105828,1591
5,1149583,1595
5,3281995,4129
5,2407324,3506
5,686574,960
5,1359386,1907
5,470363,639
5,511966,639
5,2230317,3182
5,1154800,1591
5,463902,641
5,1700060,2226
