VPTREE,EUCLIDEANDISTANCE,SSS,4490,308836
k,time,count
5,6015022,6989
5,7094434,8253
5,544191,638
5,462212,638
5,280148,323
5,511333,639
5,4562206,5723
5,2464153,3188
5,5886430,7611
5,1025834,1272
5,5976012,7925
5,519638,638
5,252069,322
5,259945,323
5,7051662,8258
5,289705,323
5,549696,644
5,11907351,15552
5,543359,641
5,2077501,2553
5,4282876,5089
5,7448973,8575
5,273248,322
5,704763,956
5,688350,960
5,8840677,10794
5,292261,322
5,517575,638
5,5871527,7629
5,8374557,10157
5,547012,643
5,2116706,2557
5,260909,323
5,248562,323
5,254518,323
5,512689,639
5,2830753,3817
5,6968722,8255
5,726541,955
5,280360,322
5,497501,644
5,1913101,2237
5,4628459,5732
5,673029,957
5,1090463,1275
5,2227335,2869
5,6095098,7954
5,2681421,3506
5,495055,638
5,270463,323
5,477893,639
5,454856,639
5,4327373,5409
5,5024833,6357
5,1818207,2226
5,4993042,6362
5,705885,959
5,280802,323
5,2446533,3193
5,7930515,8898
5,581486,638
5,2776623,3499
5,274527,323
5,2663705,3500
5,2643394,3505
5,2174575,2871
5,262664,323
5,2262787,2858
5,1055264,1281
5,1733919,2237
5,9441586,11754
5,1281847,1600
5,539443,638
5,485622,638
5,676898,960
5,271568,323
5,1452999,1912
5,4758957,6039
5,1830613,2224
5,1008542,1281
5,7256775,8581
5,1289666,1598
5,263813,323
5,640958,960
5,276044,323
5,230336,323
5,2050389,2541
5,1735924,2224
5,2000949,2557
5,244388,323
5,1044243,1277
5,2798437,3818
5,1416427,1908
5,1347798,1910
5,972962,1270
5,635806,954
5,674336,960
5,523355,639
5,9259357,11428
5,280790,323
5,279117,323
5,511352,639
5,2159612,2542
5,4356172,5403
5,729244,956
5,1526772,1907
5,678931,958
5,7733935,9219
5,540021,638
5,493419,640
5,501791,641
5,3795942,4452
5,1413293,1916
5,501701,639
5,692489,955
5,259288,323
5,1189148,1600
5,665170,959
5,2296281,2869
5,491498,640
5,267722,323
5,683905,959
5,268935,322
5,634516,956
5,2509853,3188
5,1855229,2236
5,493880,638
5,270615,323
5,1048287,1282
5,968409,1276
5,266012,322
5,653213,960
5,516605,638
5,637367,955
5,1750390,2221
5,2175719,2858
5,8079113,9852
5,523469,639
5,701492,960
