VPTREE,EUCLIDEANDISTANCE,CONVEX,4490,487934
k,time,count
5,277299,322
5,9889498,12056
5,2868650,3500
5,9798345,12064
5,563964,642
5,478156,639
5,225079,323
5,707574,958
5,1281259,1589
5,5065357,6362
5,3487455,4142
5,1960213,2230
5,1060952,1272
5,2739035,3507
5,6035028,7944
5,5947265,7950
5,286784,322
5,729924,958
5,5202855,6357
5,4053542,4775
5,4368225,5092
5,2096130,2545
5,2727864,3499
5,2902706,3812
5,2685886,3495
5,4543867,5407
5,2669678,3508
5,294625,323
5,670677,958
5,662207,955
5,8022368,9203
5,5485955,6677
5,509830,639
5,464768,639
5,529790,638
5,4067321,4776
5,556609,638
5,671669,958
5,2540653,3184
5,8234553,9531
5,3657123,4141
5,545233,638
5,241333,323
5,237510,322
5,550308,639
5,2083295,2546
5,9810351,10166
5,8458313,9205
5,587417,640
5,245847,323
5,259360,322
5,736173,957
5,7937091,8576
5,4849870,5408
5,12301641,14265
5,1364713,1590
5,11204338,12999
5,314048,323
5,257493,323
5,264478,322
5,8204258,8568
5,2724211,2863
5,2588197,2866
5,18879335,19976
5,2440869,2552
5,5030544,5722
5,3047458,3501
5,11100117,12373
5,811315,958
5,1310903,1591
5,582443,638
5,12353636,14266
5,619243,639
5,571942,638
5,11135715,12691
5,12981898,14899
5,1728558,1916
5,5725155,6362
5,1620767,1912
5,764338,955
5,272544,322
5,519756,639
5,4862947,5406
5,8349259,8888
5,2719449,2860
5,763863,958
5,3162034,3502
5,4137264,4457
5,6658704,7618
5,1433769,1592
5,2370791,2554
5,5752757,6678
5,5943980,6666
5,4851009,5407
5,776740,957
5,271098,322
5,229180,322
5,230577,322
5,6385950,7306
5,9052410,9843
5,3129040,3821
5,9675048,10159
5,791979,957
5,593997,639
5,4216235,4457
5,9041556,9841
5,1631701,1918
5,5918847,7000
5,751492,955
5,4631418,4768
5,3252846,3818
5,4092924,4455
5,743270,955
5,2745006,3177
5,5024854,5727
5,4161501,4457
5,12077011,14275
5,3224077,3826
5,1389146,1596
5,506056,639
5,758162,955
5,282839,322
5,4192996,4451
5,9083114,9535
5,2763173,3176
5,2696514,3191
5,10776533,12382
5,3298510,3825
5,789417,955
5,230215,323
5,261581,322
5,226541,322
5,4400731,4764
5,2771249,3176
5,3870340,4141
5,756558,955
5,568439,638
5,6380654,7627
5,2348503,2543
5,2710574,3175
5,2290903,2545
5,1501707,1909
5,528609,639
5,263941,322
5,12940633,14916
5,307201,322
5,596104,639
5,492651,639
5,4416672,4767
5,4234030,4451
5,609236,639
5,1577884,1909
5,1100050,1278
5,6449020,7943
5,1666934,1918
5,821001,955
5,561731,644
5,4537051,5092
5,3421778,3822
5,318001,322
5,2572093,2864
5,295679,322
5,3005842,3506
5,1367502,1596
5,3840766,4140
5,799712,955
5,272762,322
5,539725,640
5,750039,960
5,1303884,1595
5,5652243,6995
5,2190487,2225
5,749419,958
5,278239,322
5,2547149,2869
5,1584558,1914
5,1306111,1597
5,4126126,4460
5,2108969,2224
5,2000658,2229
5,3776217,4125
5,5352468,6037
