VPTREE,EUCLIDEANDISTANCE,GNAT,4490,492902
k,time,count
5,1524698,1908
5,2618208,3178
5,1114508,1273
5,252866,323
5,707043,959
5,1047198,1282
5,679245,960
5,2223055,2857
5,1205351,1589
5,2449217,3173
5,3638171,4441
5,3994376,4762
5,5498203,6664
5,2486994,3170
5,1907422,2229
5,1400889,1912
5,714258,960
5,1030641,1277
5,1916458,2225
5,559834,638
5,1045711,1278
5,1889154,2229
5,1213220,1590
5,8947013,10145
5,1445805,1594
5,3548174,4122
5,1513152,1913
5,1881049,2227
5,4749031,5711
5,532082,642
5,516691,643
5,1132720,1272
5,507198,640
5,661235,958
5,996712,1271
5,1023654,1270
5,1410563,1907
5,544168,640
5,3059132,3811
5,4135532,4767
5,1545708,1911
5,5770325,6979
5,1369980,1591
5,1254219,1590
5,2367412,2866
5,519380,638
5,6172339,7609
5,5139827,6036
5,285503,323
5,19060543,22492
5,599955,639
5,285438,323
5,4329231,5081
5,4532466,5396
5,4705989,5711
5,8208767,9207
5,2415047,2858
5,1884581,2223
5,1306569,1589
5,9988738,12051
5,5022511,5712
5,5944149,6986
5,2689712,3173
5,2398174,2861
5,2861034,3494
5,1302233,1593
5,717179,960
5,2416268,2857
5,9956984,11742
5,5840252,6982
5,3173610,3814
5,5769032,6984
5,7789807,8568
5,2362090,2548
5,12079966,14902
5,1573769,1913
5,553094,642
5,1233183,1590
5,1306394,1593
5,1411878,1911
5,1495867,1914
5,1022327,1276
5,276974,323
5,9164608,10473
5,7695394,8255
5,539528,639
5,734016,957
5,1296218,1591
5,2878733,3810
5,1503254,1913
5,1271666,1591
5,273332,323
5,505196,639
5,4025401,4447
5,9702552,11105
5,9605312,10774
5,2213700,2539
5,286413,322
5,1109593,1275
5,3788745,4130
5,2820588,3492
5,535566,642
5,4120066,4128
5,2906542,3492
5,510125,639
5,1329520,1587
5,513172,642
5,1504790,1906
5,1058504,1272
5,4175018,4761
5,3153367,3811
5,3928024,4130
5,2438046,2865
5,747247,955
5,244742,323
5,478601,642
5,6087847,7304
5,4004382,4463
5,3878842,4126
5,3645322,4131
5,1051972,1273
5,9399774,10788
5,562786,642
5,2512057,2858
5,4726465,5392
5,5007850,5715
5,8004670,8559
5,1437516,1592
5,2149971,2544
5,263949,323
5,585513,639
5,10859525,13011
5,6531545,7940
5,2037553,2228
5,1358808,1593
5,4007297,4454
5,9199598,10472
5,1429260,1904
5,2621618,3185
5,1380135,1590
5,4015268,4772
5,6243433,7608
5,538055,639
5,242132,323
5,1272838,1592
5,4270960,5079
5,5676426,6661
5,8268976,9203
5,8084239,8890
5,4624241,5081
5,707169,961
5,2117405,2547
5,2427914,2860
5,1302260,1591
5,706715,955
5,453762,639
5,6242479,7610
5,5745979,6987
5,3164784,3809
5,2014001,2233
5,531516,639
5,2168726,2540
5,7900181,8887
5,3029216,3493
5,4303371,4768
5,536314,639
5,4556750,5083
5,1512719,1912
5,250603,323
5,717712,955
5,2765314,3497
5,3992519,4444
5,2543129,2863
5,4605316,5408
5,2201462,2541
5,9510193,10795
5,2256610,2541
5,763691,955
5,1982223,2232
5,587236,638
5,2381909,2864
5,5769032,6662
5,4863977,5716
5,4613928,5395
5,8723729,9841
5,1136723,1270
5,2180641,2547
5,284585,323
5,575701,638
5,2769108,3503
5,5120300,6030
5,2610148,3178
5,1250181,1595
5,1485562,1915
5,1944852,2232
5,2650979,3177
5,1500042,1909
5,3051690,3812
5,765979,960
5,284587,323
5,2615477,3183
5,774459,955
5,3745682,4129
5,2625894,3182
5,2697329,3174
5,5065069,5714
5,9106937,10149
5,1920709,2232
5,1135493,1274
5,4162023,4769
5,274857,322
5,1381812,1591
5,4211061,4758
5,6313268,7610
5,1185913,1270
5,8455157,9519
5,1360555,1594
5,3152475,3813
5,1567300,1904
5,2880843,3492
5,4925545,5708
5,2981976,3814
5,2444321,2855
5,529145,639
5,2011186,2228
5,8331143,9206
5,4248245,4757
5,8460690,9211
5,2121353,2230
5,555528,639
5,447761,639
5,692467,960
5,3121558,3809
5,1581131,1906
5,508576,640
5,649868,956
5,610184,956
5,698664,962
5,513810,639
5,446955,639
5,478286,640
5,689971,958
5,492450,638
5,433645,638
5,483214,639
5,1024885,1271
5,1462883,1910
5,532689,639
5,2209395,2548
5,4977340,5722
5,4023173,4446
5,4720849,5395
5,1477275,1911
5,678418,959
5,506191,639
5,233063,323
5,11687939,13954
5,1596135,1912
5,3110448,3811
5,4393957,5083
5,4209197,4767
5,2878453,3498
5,698268,956
5,1025025,1275
5,5872616,7302
5,759459,960
5,1111079,1277
5,5830438,6972
5,8248364,9826
5,1741435,2228
5,458158,639
5,470464,639
5,459928,640
5,7965670,10475
5,4525017,6028
5,8523592,11426
5,5683926,7929
5,4268996,5714
5,8110771,10459
5,1349209,1911
5,1309217,1918
5,2007958,2547
5,2128790,2859
5,6951601,8891
5,4668627,6346
5,962499,1281
5,1257474,1911
5,9818524,13318
5,1002133,1275
5,645649,958
5,1765302,2230
5,1357076,1910
5,1329334,1911
5,653194,959
5,5098670,6994
5,4745611,6664
5,534768,640
5,470737,638
5,4484299,6031
5,9522811,12697
5,2114901,2867
5,692511,955
5,2574669,3496
5,238708,323
5,231465,323
5,3543541,4450
5,1711611,2223
5,948712,1274
5,3884090,5080
5,4009424,5080
5,1812517,2226
5,5044273,6981
5,1357178,1907
5,998981,1273
5,2240533,2859
5,1340939,1910
5,249275,323
5,678666,959
5,2573821,3498
5,656497,959
5,636310,959
5,245070,323
5,1196943,1591
5,1766018,2230
5,1151648,1593
5,4362645,5708
5,1383436,1910
5,1166803,1592
5,2522640,3492
5,3334103,4139
5,685240,957
5,2290129,3182
5,1755374,2224
5,5207510,7296
5,4118200,5395
5,2533974,3493
5,7200001,9207
5,2753323,3815
5,4116307,5395
5,2347051,3181
5,1169140,1588
5,979993,1270
5,1716052,2227
5,1323694,1915
5,1892642,2540
5,2281456,3184
5,497286,639
5,641824,958
5,1324929,1907
5,2711873,3816
5,911507,1273
5,251364,322
5,2010434,2543
5,478807,639
5,215916,323
5,1164439,1589
5,1415687,1906
5,651501,959
5,227608,323
5,962153,1274
5,1140000,1591
5,609614,956
5,982802,1272
5,969077,1270
5,246403,323
5,1717228,2223
5,675769,956
5,2127245,2857
5,5706576,7934
5,695116,955
5,2476595,3494
5,1368273,1908
5,1164014,1594
5,255523,322
5,1134884,1593
5,2506380,3505
5,1117722,1590
5,1755877,2230
5,1359700,1908
5,4324704,5707
5,991884,1270
5,4327100,5711
5,2149350,2862
5,905149,1275
5,1888452,2542
5,3482953,4447
5,953750,1276
5,1397323,1904
5,4354961,5710
5,2751767,3816
5,2172580,2863
5,1954439,2546
5,1151532,1589
5,929522,1279
5,491053,639
5,915910,1276
5,1166951,1589
5,1798087,2230
5,248469,322
5,1329273,1906
5,653245,955
5,1327154,1910
5,237704,322
5,2519835,3497
5,257260,322
5,2521226,3495
5,498813,638
5,939661,1278
5,1181415,1593
5,679478,955
5,641366,955
5,7718423,10150
5,1771094,2228
5,680019,954
5,626964,955
5,1112801,1594
5,1899998,2543
5,1292639,1913
5,3700290,4758
5,1752667,2220
5,6759364,8578
5,1369114,1912
5,5149877,7297
5,988544,1274
5,643227,956
5,1284273,1911
5,3337241,4130
5,983050,1270
5,479832,639
5,3614354,4768
5,245677,323
5,4015013,5397
5,3811603,5083
5,1109960,1589
5,1718082,2227
5,486432,639
5,3475115,4445
5,4939644,6982
5,1115114,1589
5,3582597,4441
5,240560,323
5,685559,955
5,3998614,5081
5,3308003,4125
5,1319025,1910
5,247521,323
5,1074800,1593
5,672888,955
5,4503254,6026
5,8140070,11115
5,3882120,5077
5,2133566,2868
5,1731018,2228
5,1339020,1906
5,2191106,3179
5,676608,959
5,616615,957
5,3316710,4129
5,1711847,2226
5,1808264,2541
5,1059276,1589
5,1311505,1915
5,679771,960
5,2447224,3180
5,525777,639
5,241372,322
5,213595,322
5,1291078,1905
5,676349,961
5,2113299,2855
5,2642381,3813
5,959688,1275
5,2387138,3488
5,1771773,2544
5,1558723,2225
5,892930,1275
5,3298911,4132
5,1126958,1593
5,223596,323
5,1647328,2231
5,6857266,8898
5,3186475,4139
5,682741,959
5,3833557,5084
5,664101,959
5,1878193,2544
5,4631509,6351
5,498173,639
5,621116,959
5,2105180,2860
5,898565,1274
5,4151771,5725
5,3563461,4773
5,1297711,1911
5,2088903,2877
5,983269,1272
5,1096636,1588
5,1271297,1909
5,2430225,3494
5,682441,955
5,643524,959
5,1091877,1594
