VPTREE,EUCLIDEANDISTANCE,0x555976deadb0,4490,94836
k,time,count
5,214083,322
5,252632,321
5,240859,320
5,211471,322
5,238001,321
5,241842,322
5,220162,321
5,212224,320
5,210021,322
5,201558,320
5,244993,319
5,224459,320
5,236150,322
5,226659,322
5,219728,320
5,224435,321
5,233033,320
5,228243,321
5,214660,320
5,232694,319
5,210720,320
5,236322,320
5,238539,321
5,229458,320
5,225931,321
5,219535,322
5,248485,321
5,214881,320
5,229444,321
5,212757,321
5,236102,320
5,243678,322
5,226446,321
5,219151,322
5,242138,319
5,216100,320
5,210102,320
5,229959,322
5,221850,320
5,247742,321
5,226322,321
5,209378,320
5,213587,320
5,227421,320
5,236176,322
5,243215,321
5,205009,321
5,202702,321
5,239903,320
5,227637,322
5,202773,322
5,229803,321
5,218446,321
5,228836,322
5,218613,320
5,217141,320
5,210970,320
5,225871,322
5,226727,320
5,228506,322
5,246726,322
5,219315,320
5,228371,320
5,246454,320
5,236429,321
5,232372,319
5,214720,322
5,225334,322
5,236731,321
5,240681,319
5,219610,320
5,223331,320
5,224790,320
5,215775,320
5,250332,322
5,213544,322
5,223680,321
5,234365,320
5,212986,319
5,221474,321
5,235869,320
5,226154,322
5,223944,321
5,202577,321
5,226742,320
5,216318,319
5,248801,320
5,241017,321
5,235944,319
5,212728,319
5,233616,320
5,232509,320
5,226484,322
5,237796,321
5,224303,321
5,212539,319
5,221111,321
5,230025,320
5,203121,321
5,222108,321
5,236026,320
5,219821,321
5,232072,320
5,242327,321
5,213449,319
5,200688,319
5,230958,321
5,224937,320
5,231962,321
5,229176,321
5,213453,320
5,214506,320
5,212441,320
5,225002,321
5,241833,320
5,238257,319
5,217425,322
5,261691,321
5,226731,320
5,232690,322
5,214795,322
5,244253,320
5,237515,320
5,204929,322
5,218307,321
5,229769,321
5,228887,320
5,232146,321
5,214377,322
5,216643,321
5,244861,322
5,205402,322
5,243363,321
5,228237,321
5,232864,320
5,220241,321
5,238155,319
5,220416,322
5,224558,321
5,225749,322
5,214107,322
5,201336,322
5,215523,322
5,222750,320
5,221352,321
5,218126,320
5,208147,322
5,222938,321
5,231599,322
5,223746,321
5,231134,322
5,216639,320
5,218096,321
5,215344,321
5,229641,322
5,228978,322
5,226548,320
5,218435,321
5,213142,320
5,208533,322
5,239153,322
5,209687,321
5,225874,321
5,241405,321
5,211294,320
5,199532,320
5,222623,321
5,227171,321
5,200482,321
5,238670,320
5,208090,320
5,212072,322
5,228156,321
5,199043,320
5,200576,320
5,222984,322
5,219044,320
5,224735,320
5,221805,321
5,247617,319
5,215783,322
5,236511,320
5,207686,320
5,209648,320
5,238700,319
5,222222,322
5,200839,322
5,238486,319
5,220131,320
5,211948,320
5,216163,322
5,229804,322
5,233548,321
5,233086,321
5,238603,320
5,202651,320
5,232675,321
5,213165,322
5,223403,319
5,225877,321
5,219632,321
5,244927,320
5,229269,322
5,226096,322
5,240268,320
5,206599,320
5,237242,321
5,222260,321
5,229017,322
5,237049,321
5,209352,320
5,226226,321
5,236573,321
5,222401,322
5,243927,319
5,218040,320
5,211460,319
5,213842,319
5,221529,321
5,222346,321
5,211623,322
5,244209,319
5,224588,322
5,240081,319
5,233895,321
5,241082,322
5,238010,322
5,228353,319
5,222078,319
5,218732,322
5,231867,321
5,209644,322
5,199634,322
5,228426,321
5,212086,320
5,215949,322
5,229095,320
5,250238,321
5,237805,320
5,237585,320
5,241004,320
5,226170,321
5,232826,321
5,216529,322
5,236134,321
5,233283,319
5,223440,322
5,248044,321
5,219504,320
5,241509,321
5,212627,319
5,234762,320
5,233692,320
5,239793,321
5,219730,322
5,240356,319
5,217357,322
5,212521,322
5,243480,320
5,219011,319
5,235656,322
5,234674,321
5,234953,320
5,237592,322
5,226861,321
5,237183,320
5,236468,321
5,227144,320
5,223353,321
5,219635,322
5,243040,319
5,224957,321
5,227840,321
5,237283,321
5,201565,321
5,201683,321
5,223862,321
5,241284,320
5,245522,319
5,221870,321
5,239770,321
5,238882,319
5,252521,321
5,229740,320
5,242184,320
5,203537,320
5,212784,322
5,235151,320
5,236437,319
5,260868,322
5,226958,321
5,215979,321
5,246344,319
5,224700,321
5,228081,320
5,203087,320
5,237090,319
5,216172,319
5,224389,321
5,233674,320
5,203248,321
5,206613,319
5,216438,322
5,227413,322
5,222046,321
5,243974,319
5,226799,321
5,239041,320
5,215752,320
5,213980,321
5,213871,321
5,215637,322
5,216258,321
5,241885,320
5,237598,322
5,227970,321
5,233068,320
5,247806,319
5,238170,319
5,222646,321
5,240518,321
5,219941,322
5,221108,319
5,224729,321
5,242363,321
5,238311,322
5,205791,322
5,226314,321
5,225938,322
5,218588,320
5,212369,322
5,239646,320
5,233662,319
5,213870,322
5,208652,321
5,237443,320
5,224377,321
5,215661,320
5,212886,319
5,215005,320
5,237150,319
5,253969,319
5,241974,321
5,218295,321
5,215111,322
5,217571,322
5,232618,321
5,218355,322
5,213139,321
5,208010,322
5,244295,322
5,221074,319
5,216206,322
5,225208,321
5,207493,319
5,236461,322
5,243488,320
5,220753,322
5,233045,321
5,220873,322
5,238034,319
5,242894,321
5,227109,321
5,218033,320
5,243096,319
5,215410,322
5,215957,322
5,241436,320
5,218844,321
5,224396,320
