VPTREE,EUCLIDEANDISTANCE,MAXSEPARETED,4490,775
k,time,count
5,269577,323
5,8056075,8883
5,289246,322
5,12630089,15235
5,1563896,1914
5,12749962,15871
5,577277,640
5,517579,641
5,483220,641
5,735682,955
5,536074,640
5,2116407,2544
5,2379317,2860
5,1138108,1276
5,2756594,3490
5,2872496,3502
5,2800231,3487
5,8681919,9843
5,304985,322
5,767117,955
5,756062,956
5,2967850,3511
5,1996121,2231
5,1296302,1597
5,2084843,2541
5,2012116,2224
5,1287902,1597
5,3122178,3809
5,588395,640
5,543863,643
5,231443,323
5,494588,640
5,11870456,13969
5,5429377,6366
5,552370,641
5,481960,641
5,2004636,2222
5,1140217,1274
5,1097644,1279
5,508517,641
5,743857,957
5,1986488,2220
5,1289624,1588
5,520605,641
5,520754,641
5,259697,323
5,517735,639
5,1073047,1278
5,7179337,7926
5,1256665,1276
5,282099,323
5,529672,640
5,264396,322
5,534762,640
5,1599477,1909
5,2083604,2221
5,16447027,16820
5,2676348,2857
5,9090600,9511
5,579658,640
5,272319,323
5,267574,322
5,6592788,7618
5,1234579,1278
5,1195513,1272
5,20904730,23148
5,1505659,1597
5,2102531,2231
5,3358671,3818
5,11873087,13339
5,777825,958
5,2275064,2541
5,271958,323
5,17580972,18406
5,319489,323
5,255677,322
5,10794222,12068
5,18306214,19349
5,2210870,2231
5,1389913,1588
5,2022308,2233
5,526508,640
5,281046,322
5,474874,639
5,3930316,4132
5,2521928,2865
5,3872757,4132
5,558690,641
5,2299276,2548
5,1413193,1589
5,10899834,12076
5,1603138,1907
5,1171105,1276
5,1345799,1589
5,10648309,12074
5,1470541,1589
5,1963003,2225
5,291301,322
5,234546,322
5,238386,322
5,2588935,2861
5,1025679,954
5,1418929,1589
5,11629651,13333
5,1640263,1919
5,290156,322
5,1161540,1272
5,6516294,7617
5,780628,960
5,3234995,3812
5,542980,638
5,1545724,1913
5,1597059,1904
5,1293180,1589
5,501476,638
5,4679389,5407
5,776551,956
5,1359542,1589
5,9236771,10147
5,597571,640
5,761662,960
5,511805,640
5,503215,639
5,281944,322
5,1532508,1907
