VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,1095365,1600
5,249511,322
5,224564,323
5,1175235,1916
5,221611,323
5,1555383,2229
5,433411,643
5,895113,1272
5,469243,638
5,219137,322
5,222018,323
5,623141,960
5,217138,323
5,575336,957
5,217245,323
5,491075,638
5,424304,643
5,432723,643
5,213027,323
5,622391,955
5,219827,322
5,444756,638
5,215701,322
5,236469,323
5,905145,1277
5,432424,643
5,1659547,2228
5,641597,961
5,5068311,7623
5,935747,1277
5,256922,322
5,4342521,6360
5,2335365,3494
5,635053,960
5,3283468,4456
5,425163,639
5,1150198,1589
5,439016,640
5,927691,1270
5,6947351,9539
5,3090457,4137
5,1069088,1593
5,628259,956
5,472009,638
5,236116,322
5,4763568,6996
5,633772,958
5,1703156,2225
5,658841,955
5,1319821,1910
5,490023,639
5,217164,322
5,850213,1274
5,3768499,5090
5,237347,322
5,882995,1273
5,2144093,3182
5,3806087,5414
5,2240842,3182
5,893094,1279
5,908170,1277
5,1670530,2227
5,927483,1273
5,219271,322
5,3818184,5410
5,1055994,1592
5,246587,322
5,479111,644
5,648840,955
5,1039680,1593
5,860121,1273
5,471323,640
5,482100,642
5,3988209,5395
5,1590606,2225
5,666930,954
5,1776405,2547
5,246986,322
5,235759,323
5,679081,955
5,1107447,1592
5,2330624,3500
5,1959032,2860
5,904453,1276
5,458861,638
5,421865,639
5,463212,639
5,215935,323
5,493874,643
5,2454793,3811
5,229602,323
5,225390,323
5,2468361,3821
5,1089615,1594
5,886100,1278
5,902779,1277
5,3906516,5723
5,1306781,1911
5,1975723,2866
5,3229035,4450
5,673664,959
5,1075816,1593
5,249905,322
5,4459015,6365
5,227207,323
5,3295571,4451
5,234782,322
5,4469212,6671
5,499569,640
5,439555,638
5,567735,956
5,471753,643
5,246206,322
5,471971,638
5,599721,955
5,1864830,2554
5,3293500,4456
5,946316,1275
5,1146539,1593
5,3269049,4453
5,573812,956
5,247245,322
5,1761066,2546
5,1084194,1592
5,1655061,2225
5,228295,322
5,694615,954
5,1130634,1592
5,229857,322
5,1662739,2222
5,642456,960
5,922729,1276
5,628231,956
5,423601,638
5,1051568,1594
5,3703709,5081
5,630795,956
5,571348,956
5,652097,955
5,1108346,1593
5,646566,955
5,443575,638
5,1061050,1598
5,1077855,1593
5,879456,1278
5,254382,322
5,461558,643
5,222084,322
5,450257,641
5,682843,954
5,2524573,2550
5,1817993,2546
5,480291,640
5,255318,322
5,241419,323
5,956216,1276
5,1723257,2546
5,910227,1277
5,904508,1278
5,514941,640
5,7110994,9536
5,456899,640
5,460923,643
5,458701,639
5,2271289,3178
5,246469,322
5,1062676,1598
5,4059984,5392
5,252326,322
5,1162992,1593
5,908695,1277
5,1676447,2229
5,464324,638
5,511508,640
5,268953,322
5,4135377,5717
5,634199,956
5,490441,645
5,3279573,4133
5,1633525,2229
5,259390,322
5,1313855,1909
5,258654,322
5,251557,322
5,240893,323
5,1056714,1594
5,1051522,1593
5,2329483,3494
5,656000,960
5,470885,638
5,512637,640
5,1006092,1273
5,1273723,1911
5,502878,638
5,494374,644
